"rgn_id","sector","year","jobs"
"05101","Transporte","2023",4616
"05101","Transporte","2024",4492
"05101","Transporte","2020",4333
"05101","Transporte","2021",4267
"05101","Turismo","2022",35
"05101","Turismo","2023",30
"05101","Turismo","2024",40
"05101","Turismo","2020",67
"05101","Turismo","2021",57
"05101","Alojamiento","2022",783
"05101","Alojamiento","2023",689
"05101","Alojamiento","2024",467
"05101","Alojamiento","2020",200
"05101","Alojamiento","2021",751
"05101","Pesca","2022",131
"05101","Pesca","2023",121
"05101","Pesca","2024",111
"05101","Pesca","2020",63
"05101","Pesca","2021",45
"05101","Acuicultura","2022",57
"05101","Acuicultura","2023",27
"05101","Acuicultura","2024",14
"05101","Acuicultura","2020",17
"05101","Acuicultura","2021",62
"07309","Alojamiento","2022",35
"07309","Alojamiento","2023",31
"07309","Alojamiento","2024",32
"07309","Alojamiento","2020",41
"07309","Alojamiento","2021",35
"07309","Pesca","2022",13
"07309","Pesca","2023",16
"07309","Pesca","2024",14
"07309","Pesca","2020",17
"07309","Pesca","2021",20
"05109","Alojamiento","2022",289
"05109","Alojamiento","2023",275
"05109","Alojamiento","2024",316
"05109","Alojamiento","2020",402
"05109","Alojamiento","2021",406
"05109","Pesca","2022",193
"05109","Pesca","2023",188
"05109","Pesca","2024",4
"05109","Pesca","2020",141
"05109","Pesca","2021",207
"05109","Turismo","2022",256
"05109","Turismo","2023",292
"05109","Turismo","2024",321
"05109","Turismo","2020",228
"05109","Turismo","2021",230
"05109","Acuicultura","2022",533
"05109","Acuicultura","2023",286
"05109","Acuicultura","2024",430
"05109","Acuicultura","2020",287
"05109","Acuicultura","2021",466
"05109","Transporte","2022",69
"05109","Transporte","2023",37
"05109","Transporte","2024",37
"05109","Transporte","2020",43
"05109","Transporte","2021",35
"05405","Turismo","2022",1
"05405","Turismo","2023",7
"05405","Turismo","2024",5
"05405","Turismo","2020",2
"05405","Turismo","2021",0
"05405","Alojamiento","2022",0
"05405","Alojamiento","2023",0
"05405","Alojamiento","2024",0
"05405","Alojamiento","2020",1
"05405","Alojamiento","2021",0
"05405","Acuicultura","2022",0
"05405","Acuicultura","2023",NA
"05405","Acuicultura","2024",0
"05405","Acuicultura","2020",13
"05405","Acuicultura","2021",0
