"rgn_id","sector","year","wage"
"14101","Turismo","2021",5377400.23460152
"14101","Pesca","2022",50833832.6703712
"14101","Pesca","2023",44110323.9764032
"14101","Pesca","2024",60639102.6689447
"14101","Pesca","2020",31090089.795511
"14101","Pesca","2021",28162059.1295384
"14101","Transporte","2022",640652108.746774
"14101","Transporte","2023",446819884.160852
"14101","Transporte","2024",2422038925.53153
"14101","Transporte","2020",1152186371.18335
"14101","Transporte","2021",965565473.89259
"05101","Transporte","2022",3944270666.66658
"05101","Transporte","2023",2791799729.64908
"05101","Transporte","2024",3734839712.80882
"05101","Transporte","2020",3815272751.43816
"05101","Transporte","2021",3646157055.3966
"05101","Turismo","2022",96996520.0393912
"05101","Turismo","2023",60419286.0176223
"05101","Turismo","2024",73451195.094598
"05101","Turismo","2020",191029269.757466
"05101","Turismo","2021",168495165.001204
"05101","Alojamiento","2022",2317320030.21151
"05101","Alojamiento","2023",2382865092.9612
"05101","Alojamiento","2024",1458729814.70587
"05101","Alojamiento","2020",195538009.986483
"05101","Alojamiento","2021",2298387635.69982
"05101","Pesca","2022",24196431.0169965
"05101","Pesca","2023",34384470.4624991
"05101","Pesca","2024",38406114.5520038
"05101","Pesca","2020",34846084.619896
"05101","Pesca","2021",2310367.19380928
"07309","Alojamiento","2022",0
"07309","Alojamiento","2023",0
"07309","Alojamiento","2024",0
"07309","Alojamiento","2020",30056720.7065456
"07309","Alojamiento","2021",35696155.5352067
"05109","Alojamiento","2022",611304515.635943
"05109","Alojamiento","2023",694714460.654971
"05109","Alojamiento","2024",660580353.032244
"05109","Alojamiento","2020",553459172.037309
"05109","Alojamiento","2021",695386501.755004
"05109","Turismo","2022",1035097362.08814
"05109","Turismo","2023",1183994437.0073
"05109","Turismo","2024",1424267643.51401
"05109","Turismo","2020",554765518.422932
"05109","Turismo","2021",654791160.751404
"05109","Acuicultura","2022",0
"05109","Acuicultura","2023",0
"05109","Acuicultura","2024",1567857984.89756
"05109","Acuicultura","2020",0
"05109","Acuicultura","2021",0
