"rgn_id","Spp","year","catch"
8102,"TAQUILLA",2003,4777
8102,"TAQUILLA",2004,3141
8102,"TAQUILLA",2005,5901.15
8102,"TAQUILLA",2006,2938
8102,"TAQUILLA",2007,6318.6
8102,"TAQUILLA",2008,3612.57
8102,"TAQUILLA",2009,2552.72
8102,"TAQUILLA",2010,3085
8102,"TAQUILLA",2011,1733
8102,"TAQUILLA",2012,709
8102,"TAQUILLA",2013,889
8102,"TAQUILLA",2014,1326.66
8102,"TAQUILLA",2015,902
8102,"TAQUILLA",2016,881
8102,"TAQUILLA",2017,712.7
8102,"TAQUILLA",2018,713
8102,"TAQUILLA",2019,1596.07
8102,"TAQUILLA",2020,521
8102,"TAQUILLA",2021,809
8102,"TAQUILLA",2022,587
8102,"TAQUILLA",2023,225
8102,"TAQUILLA",2024,62
8102,"TIBURON O MARRAJO DENTUDO",2004,2
8102,"TIBURON O MARRAJO DENTUDO",2007,1.8
8102,"TIBURON O MARRAJO DENTUDO",2024,1.65
8102,"TIBURON SARDINERO",2024,1
8102,"TOLLO",2002,1.03
8102,"TOLLO",2003,0.117
8102,"TOLLO",2004,0.275
8102,"TOLLO",2008,0.01
8102,"TOLLO",2009,0.052
8102,"TOLLO",2010,0.224
8102,"TOLLO",2011,1.134
8102,"TOLLO",2012,0.004
8102,"TOLLO",2013,0.324
8102,"TOLLO",2017,0.02
8102,"TOLLO",2018,0.019
8102,"TOLLO",2019,0.06
8102,"TOLLO",2020,0.029
8102,"TOLLO",2021,0.057
8102,"TOLLO",2022,0.185
8102,"TOLLO",2023,0.07
8102,"TOLLO",2024,0.035
8102,"TRUCHA ARCOIRIS",2009,1
8102,"TUMBAO",2000,1
8102,"TUMBAO",2001,5
8102,"TUMBAO",2019,1
8102,"VIDRIOLA, PALOMETA, DORADO O TOREMO",2011,2
8102,"VIDRIOLA, PALOMETA, DORADO O TOREMO",2012,14
8102,"VIDRIOLA, PALOMETA, DORADO O TOREMO",2013,1
8102,"VIEJA O MULATA",2004,0.025
8102,"VIEJA O MULATA",2011,0.668
8102,"VIEJA O MULATA",2012,0.547
8102,"VIEJA O MULATA",2013,1.319
8102,"VIEJA O MULATA",2015,0.121
8102,"VIEJA O MULATA",2016,0.026
8102,"VIEJA O MULATA",2017,0.175
8102,"VIEJA O MULATA",2018,0.087
8102,"VIEJA O MULATA",2019,0.075
8102,"VIEJA O MULATA",2020,0.517
8102,"VIEJA O MULATA",2021,0.27
8102,"VIEJA O MULATA",2022,0.14
8106,"ALBACORA O PEZ ESPADA / IVI HEHEU",2004,54.021
8106,"ALBACORA O PEZ ESPADA / IVI HEHEU",2005,15.595
8106,"ALBACORA O PEZ ESPADA / IVI HEHEU",2006,9.945
8106,"ALBACORA O PEZ ESPADA / IVI HEHEU",2010,182.169
8106,"ALBACORA O PEZ ESPADA / IVI HEHEU",2011,6.638
8106,"ALBACORA O PEZ ESPADA / IVI HEHEU",2012,11
8106,"ALBACORA O PEZ ESPADA / IVI HEHEU",2013,0.32
8106,"ALBACORA O PEZ ESPADA / IVI HEHEU",2018,2.03
8106,"ALMEJA",2007,0.69
8106,"ALMEJA",2009,0.6
8106,"ALMEJA",2010,3.85
8106,"ALMEJA",2011,2.865
8106,"ALMEJA",2012,6.758
8106,"ALMEJA",2013,1.618
8106,"ALMEJA",2014,5.59
8106,"ALMEJA",2015,1.3
8106,"ALMEJA",2016,1.1
8106,"ALMEJA",2017,0.5
8106,"ALMEJA",2018,0.04
8106,"ALMEJA",2019,0.06
8106,"ALMEJA",2020,1.53
8106,"ALMEJA",2021,6.25
8106,"ALMEJA",2022,1.537
8106,"ALMEJA",2023,0.665
8106,"ALMEJA",2024,0.55
8106,"ANCHOVETA",2000,8008.72
8106,"ANCHOVETA",2001,16393.731
8106,"ANCHOVETA",2002,28015.878
8106,"ANCHOVETA",2003,15605.891
8106,"ANCHOVETA",2004,14261.933
8106,"ANCHOVETA",2005,22090.371
8106,"ANCHOVETA",2006,25818.156
8106,"ANCHOVETA",2007,21236.842
8106,"ANCHOVETA",2008,16310.293
8106,"ANCHOVETA",2009,13609.117
8106,"ANCHOVETA",2010,33671.828
8106,"ANCHOVETA",2011,10135.238
8106,"ANCHOVETA",2012,4804.665
8106,"ANCHOVETA",2013,5863.999
8106,"ANCHOVETA",2014,6948.142
8106,"ANCHOVETA",2015,9183.003
8106,"ANCHOVETA",2016,10402.943
8106,"ANCHOVETA",2017,6038.317
8106,"ANCHOVETA",2018,5587.653
8106,"ANCHOVETA",2019,22292.125
8106,"ANCHOVETA",2020,26583.889
8106,"ANCHOVETA",2021,30522.643
8106,"ANCHOVETA",2022,28469.558
8106,"ANCHOVETA",2023,26080.191
8106,"ANCHOVETA",2024,20068.846
8106,"ANGUILA",2012,0.002
8106,"ANGUILA",2013,0.021
8106,"APAÑADO",2013,0.01
8106,"ATUN ALETA AMARILLA / KAHI AVE AVE",2002,0.008
8106,"ATUN ALETA AMARILLA / KAHI AVE AVE",2010,0.15
8106,"ATUN ALETA AMARILLA / KAHI AVE AVE",2013,0.12
8106,"ATUN LISTADO,BARRILETE,CACHURRETA/AUHOPU",2003,14.429
8106,"ATUN LISTADO,BARRILETE,CACHURRETA/AUHOPU",2004,6.28
8106,"BACALADILLO O MOTE",2002,775.36
8106,"BACALADILLO O MOTE",2003,2341.217
8106,"BACALADILLO O MOTE",2004,4878.83
8106,"BACALADILLO O MOTE",2005,6227.519
8106,"BACALADILLO O MOTE",2006,28686.003
8106,"BACALADILLO O MOTE",2007,1241.942
8106,"BACALADILLO O MOTE",2008,4931.375
8106,"BACALADILLO O MOTE",2009,25345.03
8106,"BACALADILLO O MOTE",2010,7632.986
8106,"BACALADILLO O MOTE",2011,17644.636
8106,"BACALADILLO O MOTE",2012,3266.661
8106,"BACALADILLO O MOTE",2013,3716.292
8106,"BACALADILLO O MOTE",2014,12702.66
8106,"BACALADILLO O MOTE",2015,14604.68
8106,"BACALADILLO O MOTE",2016,1726.69
8106,"BACALADILLO O MOTE",2017,13622.213
8106,"BACALADILLO O MOTE",2018,3755.412
8106,"BACALADILLO O MOTE",2019,1007.026
8106,"BACALADILLO O MOTE",2020,6673.571
8106,"BACALADILLO O MOTE",2021,3703.878
8106,"BACALADILLO O MOTE",2022,833.318
8106,"BACALADILLO O MOTE",2023,2171.845
8106,"BACALADILLO O MOTE",2024,594.768
8106,"BACALAO DE PROFUNDIDAD",2002,0.263
8106,"BACALAO DE PROFUNDIDAD",2003,0.2
8106,"BACALAO DE PROFUNDIDAD",2004,0.588
8106,"BACALAO DE PROFUNDIDAD",2005,0.063
8106,"BACALAO DE PROFUNDIDAD",2007,1.3
8106,"BACALAO DE PROFUNDIDAD",2009,1.44
8106,"BACALAO DE PROFUNDIDAD",2011,2.073
8106,"BACALAO DE PROFUNDIDAD",2012,2.136
8106,"BACALAO DE PROFUNDIDAD",2013,1.615
8106,"BACALAO DE PROFUNDIDAD",2018,0.685
8106,"BAGRE",2019,0.333
8106,"BAGRE AGUA DULCE",2005,0.062
8106,"BAGRE AGUA DULCE",2012,0.912
8106,"BAGRE AGUA DULCE",2013,0.072
8106,"BESUGO",2013,0.002
8106,"BLANQUILLO",2008,0.402
8106,"BLANQUILLO",2009,4.075
8106,"BLANQUILLO",2010,1.808
8106,"BLANQUILLO",2012,1.086
8106,"BLANQUILLO",2013,0.035
8106,"BLANQUILLO",2014,4.927
8106,"BLANQUILLO",2015,6.395
8106,"BLANQUILLO",2016,3.15
8106,"BLANQUILLO",2017,0.075
8106,"BLANQUILLO",2018,0.122
8106,"BLANQUILLO",2019,0.359
8106,"BLANQUILLO",2020,0.889
8106,"BLANQUILLO",2021,0.268
8106,"BLANQUILLO",2022,0.02
8106,"BLANQUILLO",2023,0.21
8106,"BLANQUILLO",2024,0.345
8106,"BONITO",2012,0.03
8106,"BONITO",2013,0.03
8106,"BONITO",2017,0.015
8106,"BRECA O BILAGAY",2013,0.02
8106,"BRECA O BILAGAY",2015,0.02
8106,"CABALLA",2001,681.766
8106,"CABALLA",2002,125.408
8106,"CABALLA",2003,118.961
8106,"CABALLA",2004,81.771
8106,"CABALLA",2006,16.528
8106,"CABALLA",2007,0.11
8106,"CABALLA",2008,78.656
8106,"CABALLA",2009,28.25
8106,"CABALLA",2010,52.414
8106,"CABALLA",2011,3.141
8106,"CABALLA",2012,0.11
8106,"CABALLA",2013,0.656
8106,"CABALLA",2014,26.82
8106,"CABALLA",2015,0.279
8106,"CABALLA",2019,197.171
8106,"CABALLA",2024,143.814
8106,"CABINZA",2002,7.373
8106,"CABINZA",2005,9.714
8106,"CABINZA",2006,2.02
8106,"CABINZA",2009,1.8
8106,"CABINZA",2010,2.067
8106,"CABINZA",2011,5.591
8106,"CABINZA",2012,5.823
8106,"CABINZA",2013,1.724
8106,"CABINZA",2014,1.588
8106,"CABINZA",2015,1.006
8106,"CABINZA",2016,0.614
8106,"CABINZA",2017,0.302
8106,"CABINZA",2018,0.313
8106,"CABINZA",2019,0.023
8106,"CABINZA",2020,0.318
8106,"CABINZA",2021,0.198
8106,"CABINZA",2022,0.121
8106,"CABINZA",2023,0.094
8106,"CABINZA",2024,0.139
8106,"CABRILLA COMUN",2006,0.015
8106,"CABRILLA COMUN",2009,0.135
8106,"CABRILLA COMUN",2011,0.06
8106,"CABRILLA COMUN",2012,0.61
8106,"CABRILLA COMUN",2013,0.04
8106,"CABRILLA COMUN",2014,0.999
8106,"CABRILLA COMUN",2015,6.055
8106,"CABRILLA COMUN",2016,3.421
8106,"CABRILLA COMUN",2017,5.957
8106,"CABRILLA COMUN",2018,4.119
8106,"CABRILLA COMUN",2019,2.389
8106,"CABRILLA COMUN",2020,1.355
8106,"CABRILLA COMUN",2021,1.702
8106,"CABRILLA COMUN",2022,0.843
8106,"CABRILLA COMUN",2023,0.263
8106,"CABRILLA COMUN",2024,0.632
8106,"CABRILLA ESPAÑOLA",2002,0.02
8106,"CABRILLA ESPAÑOLA",2004,0.31
8106,"CABRILLA ESPAÑOLA",2005,1.638
8106,"CABRILLA ESPAÑOLA",2006,3.675
8106,"CABRILLA ESPAÑOLA",2007,0.926
8106,"CABRILLA ESPAÑOLA",2008,1.86
8106,"CABRILLA ESPAÑOLA",2009,14.452
8106,"CABRILLA ESPAÑOLA",2010,8.775
8106,"CABRILLA ESPAÑOLA",2011,35.583
8106,"CABRILLA ESPAÑOLA",2012,31.746
8106,"CABRILLA ESPAÑOLA",2013,12.6
8106,"CABRILLA ESPAÑOLA",2014,8.72
8106,"CABRILLA ESPAÑOLA",2015,3.516
8106,"CABRILLA ESPAÑOLA",2016,0.047
8106,"CABRILLA ESPAÑOLA",2019,0.085
8106,"CABRILLA ESPAÑOLA",2022,0.03
8106,"CABRILLA ESPAÑOLA",2023,0.06
8106,"CALAMAR",2007,12.923
8106,"CALAMAR",2008,54.202
8106,"CALAMAR",2009,18.165
8106,"CALAMAR",2010,3.872
8106,"CALAMAR",2011,5.319
8106,"CALAMAR",2012,12.586
8106,"CALAMAR",2013,0.001
8106,"CALAMAR",2014,0.11
8106,"CALAMAR",2015,5.051
8106,"CALAMAR",2017,0.138
8106,"CALAMAR",2018,0.486
8106,"CAMARON NAILON",2008,0.574
8106,"CARACOL TEGULA",2019,0.04
8106,"CARACOL TEGULA",2020,0.05
8106,"CARACOL TEGULA",2022,0.025
8106,"CARACOL TRUMULCO",2009,1.624
8106,"CARACOL TRUMULCO",2018,0.04
8106,"CARACOL TRUMULCO",2019,0.2
8106,"CARACOL TRUMULCO",2021,0.3
8106,"CENTOLLA DEL NORTE",2013,0.05
8106,"CHANCHARRO",2009,0.15
8106,"CHANCHARRO",2012,0.065
8106,"CHOLGA",2010,0.085
8106,"CHOLGA",2012,3.98
8106,"CHOLGA",2015,0.118
8106,"CHOLGA",2021,0.49
8106,"CHOLGA",2023,0.132
8106,"CHOLGA",2024,0.17
8106,"CHORITO",2004,1
8106,"CHORITO",2012,1.9
8106,"CHORITO",2019,0.05
8106,"CHORO",2012,0.12
8106,"CHORO",2015,0.08
8106,"CHORO",2021,0.6
8106,"CHORO",2022,0.25
8106,"CHORO",2023,0.23
8106,"COCHAYUYO",2012,0.7
8106,"COCHAYUYO",2014,3.5
8106,"COCHINILLA",2001,10.09
8106,"COCHINILLA",2002,99.375
8106,"COCHINILLA",2003,191.687
8106,"COCHINILLA",2004,292.093
8106,"COCHINILLA",2006,18.122
8106,"COCHINILLA",2016,31.268
8106,"COJINOBA DEL NORTE / PIAFRI",2001,3.296
8106,"COJINOBA DEL NORTE / PIAFRI",2002,12
8106,"COJINOBA DEL NORTE / PIAFRI",2003,0.2
8106,"COJINOBA DEL NORTE / PIAFRI",2004,1.81
8106,"COJINOBA DEL NORTE / PIAFRI",2005,0.632
8106,"COJINOBA DEL NORTE / PIAFRI",2006,1.479
8106,"COJINOBA DEL NORTE / PIAFRI",2007,38.622
8106,"COJINOBA DEL NORTE / PIAFRI",2008,2.565
8106,"COJINOBA DEL NORTE / PIAFRI",2009,3.531
8106,"COJINOBA DEL NORTE / PIAFRI",2010,7.03
8106,"COJINOBA DEL NORTE / PIAFRI",2011,58.198
8106,"COJINOBA DEL NORTE / PIAFRI",2012,0.633
8106,"COJINOBA DEL NORTE / PIAFRI",2013,8.068
8106,"COJINOBA DEL NORTE / PIAFRI",2014,0.113
8106,"COJINOBA DEL NORTE / PIAFRI",2015,0.115
8106,"COJINOBA DEL NORTE / PIAFRI",2016,2.435
8106,"COJINOBA DEL NORTE / PIAFRI",2022,59.96
8106,"COJINOBA DEL NORTE / PIAFRI",2023,47.611
8106,"COJINOBA DEL NORTE / PIAFRI",2024,151.813
8106,"COJINOBA DEL SUR O AZUL",2009,0.75
8106,"COJINOBA DEL SUR O AZUL",2011,0.03
8106,"COJINOBA DEL SUR O AZUL",2017,0.016
8106,"COJINOBA DEL SUR O AZUL",2018,0.011
8106,"COJINOBA DEL SUR O AZUL",2021,17.553
8106,"COJINOBA DEL SUR O AZUL",2022,6.258
8106,"COJINOBA DEL SUR O AZUL",2023,0.003
8106,"CONGRIO COLORADO",2002,0.907
8106,"CONGRIO COLORADO",2003,0.07
8106,"CONGRIO COLORADO",2004,0.15
8106,"CONGRIO COLORADO",2005,0.366
8106,"CONGRIO COLORADO",2006,0.665
8106,"CONGRIO COLORADO",2007,1.369
8106,"CONGRIO COLORADO",2008,0.906
8106,"CONGRIO COLORADO",2009,5.622
8106,"CONGRIO COLORADO",2010,4.897
8106,"CONGRIO COLORADO",2011,7.035
8106,"CONGRIO COLORADO",2012,15.519
8106,"CONGRIO COLORADO",2013,4.189
8106,"CONGRIO COLORADO",2014,5.534
8106,"CONGRIO COLORADO",2015,6.229
8106,"CONGRIO COLORADO",2016,1.39
8106,"CONGRIO COLORADO",2017,0.702
8106,"CONGRIO COLORADO",2018,0.577
8106,"CONGRIO COLORADO",2019,0.294
8106,"CONGRIO COLORADO",2020,0.418
8106,"CONGRIO COLORADO",2021,0.184
8106,"CONGRIO COLORADO",2022,0.39
8106,"CONGRIO COLORADO",2023,0.38
8106,"CONGRIO COLORADO",2024,0.387
8106,"CONGRIO DORADO",2000,0.653
8106,"CONGRIO DORADO",2004,4.23
8106,"CONGRIO DORADO",2005,0.1
8106,"CONGRIO DORADO",2006,2.246
8106,"CONGRIO DORADO",2007,2.89
8106,"CONGRIO DORADO",2008,3.143
8106,"CONGRIO DORADO",2009,0.115
8106,"CONGRIO DORADO",2010,1.127
8106,"CONGRIO DORADO",2011,47.198
8106,"CONGRIO DORADO",2012,34.62
8106,"CONGRIO DORADO",2013,9.7
8106,"CONGRIO DORADO",2018,0.3
8106,"CONGRIO DORADO",2019,0.3
8106,"CONGRIO DORADO",2020,0.8
8106,"CONGRIO DORADO",2021,0.4
8106,"CONGRIO DORADO",2024,0.8
8106,"CONGRIO NEGRO",2000,0.15
8106,"CONGRIO NEGRO",2002,0.119
8106,"CONGRIO NEGRO",2004,0.06
8106,"CONGRIO NEGRO",2005,0.042
8106,"CONGRIO NEGRO",2006,0.336
8106,"CONGRIO NEGRO",2007,0.188
8106,"CONGRIO NEGRO",2008,0.348
8106,"CONGRIO NEGRO",2009,0.66
8106,"CONGRIO NEGRO",2010,4.62
8106,"CONGRIO NEGRO",2011,1.728
8106,"CONGRIO NEGRO",2012,4.242
8106,"CONGRIO NEGRO",2013,2.407
8106,"CONGRIO NEGRO",2014,1.455
8106,"CONGRIO NEGRO",2015,1.156
8106,"CONGRIO NEGRO",2016,0.312
8106,"CONGRIO NEGRO",2017,0.34
8106,"CONGRIO NEGRO",2018,0.075
8106,"CONGRIO NEGRO",2019,0.029
8106,"CONGRIO NEGRO",2020,0.232
8106,"CONGRIO NEGRO",2021,0.081
8106,"CONGRIO NEGRO",2022,0.028
8106,"CONGRIO NEGRO",2023,0.13
8106,"CONGRIO NEGRO",2024,0.065
8106,"CORVINA",2000,0.06
8106,"CORVINA",2001,1.342
8106,"CORVINA",2002,8.957
8106,"CORVINA",2003,8.5
8106,"CORVINA",2004,0.556
8106,"CORVINA",2005,8.8
8106,"CORVINA",2006,2.944
8106,"CORVINA",2007,10.587
8106,"CORVINA",2008,4.278
8106,"CORVINA",2009,18.428
8106,"CORVINA",2010,16.604
8106,"CORVINA",2011,28.434
8106,"CORVINA",2012,15.318
8106,"CORVINA",2013,6.794
8106,"CORVINA",2014,14.583
8106,"CORVINA",2015,5.936
8106,"CORVINA",2016,28.1
8106,"CORVINA",2017,0.34
8106,"CORVINA",2018,0.025
8106,"CORVINA",2019,11.109
8106,"CORVINA",2020,4.157
8106,"CORVINA",2021,30.819
8106,"CORVINA",2022,95.258
8106,"CORVINA",2023,5.355
8106,"CORVINA",2024,29.46
8106,"CULENGUE",2016,1.172
8106,"DORADO DE ALTURA / MAHI MAHI",2012,0.005
8106,"ERIZO",2012,0.02
8106,"GAMBA",2013,0.01
8106,"HUAIQUIL O CORVINILLA",2005,14.5
8106,"HUEPO O NAVAJA DE MAR",2004,6.725
8106,"HUEPO O NAVAJA DE MAR",2005,0.7
8106,"HUEPO O NAVAJA DE MAR",2008,0.29
8106,"HUEPO O NAVAJA DE MAR",2009,1.262
8106,"HUEPO O NAVAJA DE MAR",2010,8.63
8106,"HUEPO O NAVAJA DE MAR",2011,5.853
8106,"HUEPO O NAVAJA DE MAR",2012,6.981
8106,"HUEPO O NAVAJA DE MAR",2013,1.54
8106,"HUEPO O NAVAJA DE MAR",2014,2.646
8106,"HUEPO O NAVAJA DE MAR",2015,2.124
8106,"HUEPO O NAVAJA DE MAR",2016,17.858
8106,"HUEPO O NAVAJA DE MAR",2017,41.048
8106,"HUEPO O NAVAJA DE MAR",2018,42.599
8106,"HUEPO O NAVAJA DE MAR",2019,0.02
8106,"HUEPO O NAVAJA DE MAR",2020,6.311
8106,"HUEPO O NAVAJA DE MAR",2021,0.06
8106,"JAIBA",2003,0.5
8106,"JAIBA",2005,0.026
8106,"JAIBA",2006,0.16
8106,"JAIBA",2007,0.9
8106,"JAIBA",2008,0.3
8106,"JAIBA LIMON",2009,0.265
8106,"JAIBA LIMON",2010,0.15
8106,"JAIBA LIMON",2012,0.186
8106,"JAIBA LIMON",2013,0.386
8106,"JAIBA LIMON",2014,3.92
8106,"JAIBA LIMON",2015,6.101
8106,"JAIBA LIMON",2016,0.76
8106,"JAIBA LIMON",2017,2.098
8106,"JAIBA LIMON",2018,0.008
8106,"JAIBA LIMON",2019,0.11
8106,"JAIBA LIMON",2020,2.35
8106,"JAIBA LIMON",2024,0.022
8106,"JAIBA MARMOLA",2003,3.782
8106,"JAIBA MARMOLA",2004,5.52
8106,"JAIBA MARMOLA",2005,0.642
8106,"JAIBA MARMOLA",2006,1.266
8106,"JAIBA MARMOLA",2007,0.124
8106,"JAIBA MARMOLA",2008,1.796
8106,"JAIBA MARMOLA",2009,5.455
8106,"JAIBA MARMOLA",2010,2.735
8106,"JAIBA MARMOLA",2011,0.988
8106,"JAIBA MARMOLA",2012,3.075
8106,"JAIBA MARMOLA",2013,3.204
8106,"JAIBA MARMOLA",2014,2.765
8106,"JAIBA MARMOLA",2015,0.78
8106,"JAIBA MARMOLA",2016,2.221
8106,"JAIBA MARMOLA",2017,0.767
8106,"JAIBA MARMOLA",2018,1.747
8106,"JAIBA MARMOLA",2019,0.98
8106,"JAIBA MARMOLA",2020,2.892
8106,"JAIBA MARMOLA",2021,1.413
8106,"JAIBA MARMOLA",2022,0.02
8106,"JAIBA MARMOLA",2023,0.3
8106,"JAIBA MARMOLA",2024,0.341
8106,"JAIBA MORA",2005,0.04
8106,"JAIBA MORA",2006,0.299
8106,"JAIBA MORA",2007,0.24
8106,"JAIBA MORA",2008,0.783
8106,"JAIBA MORA",2009,0.03
8106,"JAIBA MORA",2010,0.56
8106,"JAIBA MORA",2011,1.35
8106,"JAIBA MORA",2012,4.321
8106,"JAIBA MORA",2013,0.789
8106,"JAIBA MORA",2014,0.723
8106,"JAIBA MORA",2015,1.035
8106,"JAIBA MORA",2016,1.575
8106,"JAIBA MORA",2017,0.31
8106,"JAIBA MORA",2018,0.961
8106,"JAIBA MORA",2019,0.1
8106,"JAIBA MORA",2024,0.05
8106,"JAIBA PACO",2021,0.05
8106,"JAIBA PANCHOTE O CANGREJO",2009,0.045
8106,"JAIBA PANCHOTE O CANGREJO",2010,0.025
8106,"JAIBA PANCHOTE O CANGREJO",2011,0.02
8106,"JAIBA PANCHOTE O CANGREJO",2013,0.5
8106,"JAIBA PANCHOTE O CANGREJO",2017,2.568
8106,"JAIBA PANCHOTE O CANGREJO",2018,0.035
8106,"JAIBA PANCORA",2018,0.5
8106,"JAIBA PANCORA",2024,0.046
8106,"JAIBA PATUDA",2006,0.169
8106,"JAIBA PATUDA",2009,0.1
8106,"JAIBA PATUDA",2010,0.1
8106,"JAIBA PATUDA",2012,0.058
8106,"JAIBA PATUDA",2013,0.05
8106,"JAIBA PATUDA",2014,0.022
8106,"JAIBA PATUDA",2017,0.003
8106,"JAIBA PELUDA O PACHONA",2003,4.98
8106,"JAIBA PELUDA O PACHONA",2004,5.07
8106,"JAIBA PELUDA O PACHONA",2005,1.005
8106,"JAIBA PELUDA O PACHONA",2006,0.608
8106,"JAIBA PELUDA O PACHONA",2007,0.208
8106,"JAIBA PELUDA O PACHONA",2008,2.762
8106,"JAIBA PELUDA O PACHONA",2009,4.898
8106,"JAIBA PELUDA O PACHONA",2010,3.425
8106,"JAIBA PELUDA O PACHONA",2011,6.988
8106,"JAIBA PELUDA O PACHONA",2012,16.706
8106,"JAIBA PELUDA O PACHONA",2013,9.336
8106,"JAIBA PELUDA O PACHONA",2014,4.976
8106,"JAIBA PELUDA O PACHONA",2015,12.167
8106,"JAIBA PELUDA O PACHONA",2016,3.153
8106,"JAIBA PELUDA O PACHONA",2017,0.871
8106,"JAIBA PELUDA O PACHONA",2018,1.917
8106,"JAIBA PELUDA O PACHONA",2019,2.566
8106,"JAIBA PELUDA O PACHONA",2020,16.174
8106,"JAIBA PELUDA O PACHONA",2021,1.159
8106,"JAIBA PELUDA O PACHONA",2022,0.438
8106,"JAIBA PELUDA O PACHONA",2023,0.035
8106,"JAIBA PELUDA O PACHONA",2024,1.402
8106,"JAIBA REINA",2003,0.437
8106,"JAIBA REINA",2004,2.53
8106,"JAIBA REINA",2005,0.016
8106,"JAIBA REINA",2006,0.46
8106,"JAIBA REINA",2007,0.593
8106,"JAIBA REINA",2008,2.664
8106,"JAIBA REINA",2009,3.39
8106,"JAIBA REINA",2010,2.428
8106,"JAIBA REINA",2011,2.158
8106,"JAIBA REINA",2012,4.691
8106,"JAIBA REINA",2013,4.664
8106,"JAIBA REINA",2014,3.173
8106,"JAIBA REINA",2015,3.794
8106,"JAIBA REINA",2016,1.012
8106,"JAIBA REINA",2017,1.944
8106,"JAIBA REINA",2018,0.265
8106,"JAIBA REINA",2019,0.34
8106,"JAIBA REINA",2020,1.001
8106,"JAIBA REINA",2021,1.255
8106,"JAIBA REINA",2022,0.05
8106,"JAIBA REINA",2024,0.001
8106,"JAIBA REMADORA",2009,0.23
8106,"JAIBA REMADORA",2010,0.61
8106,"JAIBA REMADORA",2011,0.7
8106,"JAIBA REMADORA",2012,0.706
8106,"JAIBA REMADORA",2013,2.781
8106,"JAIBA REMADORA",2014,2.164
8106,"JAIBA REMADORA",2015,1.665
8106,"JAIBA REMADORA",2016,0.918
8106,"JAIBA REMADORA",2017,0.038
8106,"JAIBA REMADORA",2018,1.059
8106,"JAIBA REMADORA",2019,1.368
8106,"JAIBA REMADORA",2020,1.641
8106,"JAIBA REMADORA",2021,2.175
8106,"JAIBA REMADORA",2022,0.113
8106,"JAIBA REMADORA",2023,0.75
8106,"JAIBA REMADORA",2024,0.417
8106,"JERGUILLA",2018,0.009
8106,"JERGUILLA",2019,0.011
8106,"JERGUILLA",2020,0.024
8106,"JERGUILLA",2021,0.007
8106,"JERGUILLA",2024,0.009
8106,"JIBIA O CALAMAR ROJO",2003,16.691
8106,"JIBIA O CALAMAR ROJO",2004,16188.084
8106,"JIBIA O CALAMAR ROJO",2005,35990.828
8106,"JIBIA O CALAMAR ROJO",2006,17906.94
8106,"JIBIA O CALAMAR ROJO",2007,5970.447
8106,"JIBIA O CALAMAR ROJO",2008,17307.234
8106,"JIBIA O CALAMAR ROJO",2009,10414.274
8106,"JIBIA O CALAMAR ROJO",2010,1753.157
8106,"JIBIA O CALAMAR ROJO",2011,1078.26
8106,"JIBIA O CALAMAR ROJO",2012,646.358
8106,"JIBIA O CALAMAR ROJO",2013,335.581
8106,"JIBIA O CALAMAR ROJO",2014,66.19
8106,"JIBIA O CALAMAR ROJO",2015,32.209
8106,"JIBIA O CALAMAR ROJO",2016,860.63
8106,"JIBIA O CALAMAR ROJO",2017,514.03
8106,"JIBIA O CALAMAR ROJO",2018,1988.883
8106,"JIBIA O CALAMAR ROJO",2019,22.883
8106,"JIBIA O CALAMAR ROJO",2020,9.139
8106,"JIBIA O CALAMAR ROJO",2021,11.984
8106,"JIBIA O CALAMAR ROJO",2022,0.708
8106,"JIBIA O CALAMAR ROJO",2023,46.073
8106,"JIBIA O CALAMAR ROJO",2024,2.391
8106,"JUREL",2000,63
8106,"JUREL",2001,3584.185
8106,"JUREL",2002,1085.572
8106,"JUREL",2003,1092.612
8106,"JUREL",2004,2339.558
8106,"JUREL",2005,2813.885
8106,"JUREL",2006,1665.687
8106,"JUREL",2007,1804.484
8106,"JUREL",2008,449.099
8106,"JUREL",2009,614.414
8106,"JUREL",2010,7188.791
8106,"JUREL",2011,193.29
8106,"JUREL",2012,75.433
8106,"JUREL",2013,949.074
8106,"JUREL",2014,1633.489
8106,"JUREL",2015,992.35
8106,"JUREL",2016,3024.486
8106,"JUREL",2017,1732.767
8106,"JUREL",2018,1430.648
8106,"JUREL",2019,3006.324
8106,"JUREL",2020,2503.06
8106,"JUREL",2021,2605.745
8106,"JUREL",2022,6046.989
8106,"JUREL",2023,5899.824
8106,"JUREL",2024,6399.232
8106,"LANGOSTA ENANA",2013,0.01
8106,"LAPA",2010,0.181
8106,"LAPA",2011,0.08
8106,"LAPA",2012,0.84
8106,"LAPA BONETE",2022,0.05
8106,"LAPA NEGRA",2012,0.6
8106,"LAPA NEGRA",2014,0.015
8106,"LAPA NEGRA",2015,0.02
8106,"LAPA NEGRA",2016,0.4
8106,"LAPA NEGRA",2017,0.28
8106,"LAPA NEGRA",2018,0.015
8106,"LAPA NEGRA",2019,0.034
8106,"LAPA NEGRA",2020,0.25
8106,"LAPA NEGRA",2021,0.05
8106,"LAPA NEGRA",2022,0.03
8106,"LAPA NEGRA",2024,0.015
8106,"LAPA ROSADA",2018,0.015
8106,"LENGUADO",2014,0.182
8106,"LENGUADO",2015,0.035
8106,"LENGUADO",2016,0.544
8106,"LENGUADO",2017,0.401
